"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MYH9",0.0433981252313597,-0.659361378318263,0,0.129,1
"GPNMB",0.0436730162971258,6.62604084054399,0.091,0.001,1
"CSF2RB",0.0439857224092938,6.62604084054399,0.091,0.001,1
"COL4A1",0.0440264473014769,4.56714715149042,0.182,0.007,1
"RAB11FIP1",0.0442025654971663,-0.992344661714621,0,0.153,1
"SCO1",0.0445161899051956,3.85345133664706,0.091,0.016,1
"SYMPK",0.045165814628175,3.1235405000148,0.091,0.028,1
"GOLGB1",0.0454272391660988,0.880086463150525,0.091,0.128,1
"FPR2",0.045706164418372,6.62604084054399,0.091,0.001,1
"P4HA1",0.0457311441496233,4.34063862168174,0.182,0.015,1
"IRAK2",0.0458926308070455,4.16660922190669,0.182,0.012,1
"FPR1",0.0461469416367893,6.62604084054399,0.091,0.001,1
"NME2",0.0463293746528361,-0.445421522012639,0.091,0.233,1
"TXNDC9",0.0464190404495641,3.71915024493547,0.182,0.019,1
"PDIA2",0.0466342257534426,1.96307582782156,0.091,0.06,1
"HMGN3",0.0469556082992272,-1.18774035067305,0,0.188,1
"PPP1CA",0.0472458217582993,2.07145198886635,0.364,0.12,1
"FUS",0.0472888024380254,-0.992344661714621,0,0.158,1
"GSTO1",0.047620431264442,2.08998794030378,0.273,0.1,1
"ABCC3",0.047643665561268,-0.766276582234775,0,0.13,1
"NMRK1",0.047706087037577,3.1235405000148,0.091,0.027,1
"ERN2",0.0482123596098374,-0.74028137370183,0,0.125,1
"HNRNPA3",0.0482412047563665,-1.27180461546153,0,0.204,1
"PNN",0.0483550970842327,-0.578530303705218,0,0.12,1
"CIRBP",0.0484810430661289,-1.18131408151362,0,0.183,1
"BRI3",0.0485473671430387,2.39338008375371,0.273,0.079,1
"SERPINB6",0.0485505653143691,-1.3046964970189,0,0.193,1
"LAMTOR4",0.0486363796555198,-1.20050764674693,0,0.184,1
"CLDN7",0.0487825461476454,-1.37113864039364,0,0.189,1
"PRRC2C",0.0491101857491689,0.359254299849084,0.091,0.179,1
