"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FABP6",0.730563236310599,2.5150514407078,0,0.005,1
"ANKRD46",0.730601607249729,2.5150514407078,0,0.005,1
"IQSEC1",0.730660264767624,2.5150514407078,0,0.006,1
"POLR3E",0.730783285432147,2.00603779321994,0.034,0.015,1
"ACTR6",0.730802264960761,2.63052865812773,0,0.005,1
"UBXN2B",0.730806162505525,2.40813623679128,0,0.005,1
"RPA2",0.730833479586298,2.63052865812773,0,0.005,1
"PRR4",0.730894754936364,-1.66511274523935,0.034,0.063,1
"ZNF131",0.73096068737865,2.21549115884889,0.034,0.014,1
"GTF3C4",0.731020569309334,2.5150514407078,0,0.005,1
"TMEM254",0.731131936348003,2.63052865812773,0,0.005,1
"KLHDC9",0.731186848945027,2.63052865812773,0,0.005,1
"MTMR2",0.731245208746622,2.40813623679128,0,0.006,1
"NAA40",0.731263990243087,2.40813623679128,0,0.005,1
"SPDL1",0.731344407790356,2.63052865812773,0,0.005,1
"MISP",0.73140909340355,0.515051440707796,0.138,0.11,1
"DTX4",0.731476240972412,2.5150514407078,0,0.005,1
"HNRNPA3",0.731506495313074,0.511972047775824,0.241,0.203,1
"ZNF107",0.731509294591225,2.63052865812773,0,0.005,1
"LIPG",0.731565246615179,2.40813623679128,0,0.005,1
"AKTIP",0.731573730000254,2.5150514407078,0,0.005,1
"AGMAT",0.731590727154048,2.40813623679128,0,0.005,1
"NCAPG",0.731603501870805,2.5150514407078,0,0.005,1
"RBPMS",0.731631192955098,2.08620814190392,0.034,0.015,1
"JPH1",0.731691430673613,2.63052865812773,0,0.005,1
"SLC4A7",0.731918314285593,2.00603779321994,0.034,0.015,1
"NUP107",0.732090313756871,2.12802831759855,0.034,0.015,1
"LY75",0.732092281989522,2.63052865812773,0,0.005,1
"SLC25A51",0.732100344736532,2.63052865812773,0,0.005,1
"RAD17",0.73213502717765,2.5150514407078,0,0.005,1
"DSG2",0.732151856100025,0.939366753574651,0.103,0.066,1
"PSMB1",0.732174351157045,0.368210052378525,0.207,0.171,1
"RBBP8NL",0.732179845634431,2.5150514407078,0,0.005,1
"TTC22",0.732333876874836,2.40813623679128,0,0.005,1
"ENPP4",0.73235796023612,2.5150514407078,0,0.005,1
"DCAF4",0.732367623511531,2.63052865812773,0,0.005,1
"RRAGA",0.732372377653282,2.04556615740658,0.034,0.015,1
"NDC1",0.7324382041943,2.63052865812773,0,0.005,1
"ACKR4",0.732493541203626,2.75605954021159,0,0.005,1
"FAM122A",0.732636651264896,2.40813623679128,0,0.005,1
"EPB41L4A",0.732665993037128,2.63052865812773,0,0.005,1
"LINC00667",0.732696988485021,2.17109703949043,0.034,0.014,1
"UCK2",0.732812668506838,2.04556615740658,0.034,0.015,1
"LNX2",0.732859605530339,2.63052865812773,0,0.005,1
"COPS8",0.732879480453546,2.17109703949043,0.034,0.014,1
"APEX2",0.732880247841451,2.40813623679128,0,0.005,1
"SLC31A1",0.73293068322045,2.17109703949043,0.034,0.014,1
"EIF2B4",0.732931557610257,2.17109703949043,0.034,0.014,1
"MRFAP1L1",0.73293795869974,2.17109703949043,0.034,0.014,1
"SDC1",0.733143611855761,1.32472022860365,0.069,0.038,1
"HCFC1",0.733176578405422,1.93008893998664,0.034,0.016,1
"ARAP2",0.733193923017952,1.93008893998664,0.034,0.016,1
"KLC2",0.73327665628907,2.5150514407078,0,0.005,1
"HNRNPLL",0.733339713059906,2.08620814190392,0.034,0.014,1
"RINL",0.733371552939797,2.63052865812773,0,0.005,1
"TOMM70A",0.7335482858493,2.75605954021159,0,0.005,1
"CCDC88C",0.733574479929817,2.00603779321994,0.034,0.015,1
"ACTR8",0.733632724532138,2.63052865812773,0,0.005,1
"C19orf70",0.733669308621616,0.543065816877393,0.172,0.132,1
"SLC25A22",0.733676469070137,2.63052865812773,0,0.005,1
"USP8",0.733682560780147,1.21549115884889,0.069,0.04,1
"DOK1",0.733773149056957,2.5150514407078,0,0.005,1
"NPHP1",0.733781159130364,2.63052865812773,0,0.005,1
"B4GALT3",0.733781502559778,2.08620814190392,0.034,0.015,1
"FOXN2",0.73378757664947,2.5150514407078,0,0.005,1
"GORAB",0.733866881906788,2.63052865812773,0,0.005,1
"TMEM192",0.734016811675839,2.63052865812773,0,0.005,1
"HOXC10",0.734022702832191,2.5150514407078,0,0.005,1
