"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MT-ND3",0.0001458361000903,-1.43857927952586,0.488,0.729,1
"RPL36",0.000147286018869089,-1.30224551758537,0.463,0.735,1
"GRB2",0.000152217313792796,-2.5166184905857,0,0.135,1
"DDX39A",0.000152557864918282,2.29929844497533,0.293,0.062,1
"PGM2L1",0.000153640395134935,5.99117614961299,0.073,0.001,1
"KIF4A",0.000155122661414134,5.99117614961299,0.073,0.001,1
"CCNI",0.000174067015810493,1.25282401517582,0.61,0.25,1
"KIF14",0.000178472840355411,5.99117614961299,0.073,0.001,1
"ASF1B",0.000186263007170389,3.99117614961299,0.146,0.01,1
"ATOX1",0.000189708315543092,-2.89756709928527,0,0.159,1
"CD83",0.000189849480266154,-2.32170680567136,0.049,0.29,1
"ACP5",0.000190639329636838,-2.99750853715917,0,0.132,1
"PRPSAP1",0.000192794260545033,4.40621364889184,0.122,0.006,1
"SAE1",0.000199436961616474,3.46761419355598,0.171,0.017,1
"LY6E",0.000205076379911974,1.97994889418974,0.366,0.09,1
"RPS11",0.000208346062506259,-1.47454721489203,0.293,0.584,1
"HLA-DQA2",0.00021148035980232,-3.00317728724586,0,0.157,1
"PRELID1",0.000213028782653404,-2.23764254088289,0.024,0.214,1
"FCN1",0.000216419297309935,-2.6670353331388,0,0.133,1
"SLC11A1",0.00021968495031796,-2.6670353331388,0,0.144,1
"PTPRE",0.000226322330932779,-2.75701669997647,0,0.154,1
"LINC02446",0.000231796943504208,5.31310424450036,0.098,0.002,1
"MAD2L1",0.000239205613202106,3.46761419355598,0.171,0.017,1
"RPL19",0.000241759041366849,-0.968825782455087,0.659,0.779,1
"SPI1",0.000245530474381733,-1.77700817516393,0.049,0.235,1
"ATP6V1F",0.000249269181613803,-2.1483752027858,0.049,0.271,1
"ATP5G2",0.000250220641222164,-3.38820221745827,0,0.207,1
"CAMK4",0.000259508149219717,4.57613865033415,0.122,0.005,1
"SSR4",0.000264483268932972,-2.50067694671668,0.024,0.239,1
