"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ANP32B",0.000152322155765029,-0.799513231915082,0.132,0.22,1
"FFAR2",0.000152425736369016,-4.27296741741925,0,0.012,1
"ACSL4",0.00015614223309203,2.11935000535951,0.048,0.01,1
"ITGB1",0.0001563316937607,1.2610111545831,0.097,0.039,1
"ALOX5AP",0.000163342462026007,0.966338386853546,0.165,0.094,1
"SMIM14",0.000167120124288153,-1.21322533372736,0.054,0.099,1
"MT-ATP6",0.000167731030925992,0.300388463653924,0.741,0.653,1
"BTG3",0.000169943661342051,1.74384087026731,0.053,0.014,1
"PLEKHB2",0.000174100213705054,1.13264682797297,0.077,0.031,1
"LTF",0.000175936747045515,-3.78754059024901,0.001,0.016,1
"UBE2G1",0.000188351755159616,-1.57664380775039,0.017,0.053,1
"RP1-241P17.4",0.000202040557596293,3.17824369441308,0.018,0,1
"HSP90B1",0.000205190294139634,0.367568414063865,0.213,0.15,1
"LDHB",0.000207593335453641,-0.807532065436472,0.117,0.193,1
"PNRC1",0.000208757243524604,0.445020501932691,0.356,0.285,1
"SERPINH1",0.000210148202534339,3.23482722277945,0.017,0,1
"RPL29",0.000211244699008023,-0.27071496568787,0.637,0.739,1
"PHLDA1",0.000212270092885159,0.876779702085433,0.1,0.051,1
"RIT1",0.000213087034495988,2.31574721816302,0.039,0.006,1
"TMEM50A",0.000227066192961134,0.886689248569237,0.165,0.09,1
"TNFAIP3",0.000232369585994418,0.261702928770843,0.283,0.222,1
"GLA",0.000258600755094419,1.34174242669596,0.055,0.018,1
"GPR183",0.000260701599219003,0.49954211225216,0.34,0.257,1
"SH3BGRL3",0.000268029653661484,0.366794677590576,0.613,0.559,1
"IL1R1",0.000268767134764399,3.11935000535951,0.017,0,1
"HIGD2A",0.000270186097343612,-0.747126321803099,0.129,0.211,1
"ZEB2",0.00027044919061286,0.352840135579291,0.181,0.131,1
"SSBP3",0.000278265590361689,3.17824369441308,0.017,0,1
"SCO2",0.000280187432467597,2.78231501808194,0.028,0.002,1
"CARD16",0.000288469058361293,0.874811943143108,0.194,0.123,1
"CCL2",0.00028926934990701,3.4251584348836,0.03,0.004,1
"EREG",0.00030614890281616,0.945019824797199,0.216,0.146,1
"PTPRCAP",0.000309452747125378,-0.901260274315774,0.086,0.156,1
"RP11-841O20.2",0.000316151031859798,2.85631559952572,0.014,0,1
"MIF",0.000316481440781152,0.582140636086724,0.283,0.199,1
"ITGB8",0.000317075352757351,2.99381912327565,0.016,0,1
